Wavelength (nm),Current (A)
349.973,8.060970598777775e-09
359.99,1.3608246731111113e-08
370.003,2.1499149111111113e-08
380.013,3.7782265028888875e-08
390.019,6.112907265222223e-08
400.022,8.916974632222228e-08
410.021,1.2355094763333332e-07
420.016,1.643739855444444e-07
430.007,1.9009963364444448e-07
439.994,2.346842341333334e-07
449.977,2.821583469555555e-07
460.035,3.31279923922222e-07
470.01,3.7713993836666684e-07
479.98,4.294826226111109e-07
490.025,4.7358304554444437e-07
499.985,5.157694938555556e-07
510.021,5.507324891444445e-07
519.972,5.832554875222222e-07
529.998,6.11993830433333e-07
540.019,6.274455933888883e-07
550.034,6.372861686888888e-07
559.965,6.659779606333335e-07
569.97,6.774026494777778e-07
579.97,6.864567618999997e-07
589.964,7.074414946555559e-07
600.032,7.166998677666667e-07
610.014,7.017623270999999e-07
619.991,6.838659381222222e-07
629.962,6.767671552333331e-07
640.006,6.704999197888887e-07
649.964,6.508879724888889e-07
659.996,6.085534624888888e-07
670.021,4.916154813444445e-07
680.039,2.613695867888889e-07
690.015,1.0683766339333329e-07
700.014,4.044724170333335e-08
710.006,1.6598162581111112e-08
719.99,8.08387728488889e-09
729.968,4.612421665111111e-09
740.018,2.9108779305555575e-09
749.981,2.01021214111111e-09
